1,1
1.995,0.70622857
2.99,0.43704286
3.985,0.28061429
4.98,0.22658571
5.975,0.19668571
6.97,0.16851429
7.965,0.14575714
8.96,0.12664286
9.955,0.11275714
10.95,0.098842857
11.945,0.088
12.94,0.078242857
13.935,0.071057143
14.93,0.065271429
15.925,0.060142857
16.92,0.055385714
17.915,0.050942857
18.91,0.047514286
19.905,0.044128571
20.9,0.041085714
21.895,0.038457143
22.89,0.035857143
23.885,0.033828571
24.88,0.032014286
25.875,0.029757143
26.87,0.027985714
27.865,0.0265
28.86,0.025057143
29.855,0.0237
30.85,0.022514286
31.845,0.0215
32.84,0.020457143
33.835,0.019528571
34.83,0.018785714
35.825,0.017957143
36.82,0.016857143
37.815,0.015885714
38.81,0.015157143
39.805,0.014442857
40.8,0.013985714
41.795,0.013471429
42.79,0.012885714
43.785,0.0124
44.78,0.011914286
45.775,0.0116
46.77,0.011128571
47.765,0.010585714
48.76,0.010271429
49.755,0.009942857
50.75,0.009485714
51.745,0.0093
52.74,0.009028571
53.735,0.008857143
54.73,0.008514286
55.725,0.008271429
56.72,0.008028571
57.715,0.007857143
58.71,0.007585714
59.705,0.0074
60.7,0.007157143
61.695,0.007057143
62.69,0.0068
63.685,0.0066
64.68,0.006385714
65.675,0.006185714
66.67,0.0061
67.665,0.006
68.66,0.005771429
69.655,0.005657143
70.65,0.005442857
71.645,0.005371429
72.64,0.005214286
73.635,0.005085714
74.63,0.004985714
75.625,0.0049
76.62,0.0048
77.615,0.004728571
78.61,0.004642857
79.605,0.004457143
80.6,0.004414286
81.595,0.004314286
82.59,0.004171429
83.585,0.004057143
84.58,0.003985714
85.575,0.003942857
86.57,0.003871429
87.565,0.003757143
88.56,0.003714286
89.555,0.003671429
90.55,0.003614286
91.545,0.003585714
92.54,0.003528571
93.535,0.003485714
94.53,0.0034
95.525,0.003314286
96.52,0.003242857
97.515,0.003171429
98.51,0.003114286
99.505,0.003057143
100.5,0.002971429
101.495,0.002928571
102.49,0.002871429
103.485,0.002828571
104.48,0.002785714
105.475,0.002728571
106.47,0.002657143
107.465,0.002585714
108.46,0.002557143
109.455,0.002542857
110.45,0.0025
111.445,0.002442857
112.44,0.002428571
113.435,0.002357143
114.43,0.0023
115.425,0.002242857
116.42,0.002214286
117.415,0.002142857
118.41,0.002085714
119.405,0.002071429
120.4,0.002057143
121.395,0.002042857
122.39,0.002014286
123.385,0.001971429
124.38,0.001914286
125.375,0.001842857
126.37,0.001771429
127.365,0.001771429
128.36,0.001728571
129.355,0.001714286
130.35,0.001657143
131.345,0.001657143
132.34,0.001628571
133.335,0.001628571
134.33,0.0016
135.325,0.001585714
136.32,0.001557143
137.315,0.001514286
138.31,0.001485714
139.305,0.001442857
140.3,0.001428571
141.295,0.0014
142.29,0.001371429
143.285,0.001371429
144.28,0.001371429
145.275,0.001357143
146.27,0.001357143
147.265,0.001314286
148.26,0.001314286
149.255,0.0013
150.25,0.0013
151.245,0.001285714
152.24,0.001257143
153.235,0.001257143
154.23,0.001242857
155.225,0.001228571
156.22,0.001185714
157.215,0.001171429
158.21,0.001114286
159.205,0.001114286
160.2,0.001114286
161.195,0.0011
162.19,0.0011
163.185,0.001085714
164.18,0.001085714
165.175,0.001071429
166.17,0.001042857
167.165,0.001042857
168.16,0.001028571
169.155,0.000985714
170.15,0.000985714
171.145,0.000971429
172.14,0.000957143
173.135,0.000942857
174.13,0.000928571
175.125,0.0009
176.12,0.0009
177.115,0.0009
178.11,0.0009
179.105,0.000885714
180.1,0.000871429
181.095,0.000871429
182.09,0.000842857
183.085,0.000814286
184.08,0.0008
185.075,0.000785714
186.07,0.000785714
187.065,0.000785714
188.06,0.000757143
189.055,0.000742857
190.05,0.000728571
191.045,0.000714286
192.04,0.000714286
193.035,0.0007
194.03,0.0007
195.025,0.0007
196.02,0.000685714
197.015,0.000685714
198.01,0.000685714
199.005,0.000671429
200,0.000671429
